text_id	sequence_number	word_id	phonetic_transcription	word_form	morphs	gloss	session_id	session_name	sequence_number_text	start_time	end_time	person_id	person_code	text	phonetic_transcription_text	morphs_text	gloss_text	english_translation_text	indonesian_translation	comments	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
1605202150149953e8	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2177	TPS-20130125-FIT	566	0:20:32.07	0:20:33.64	2099	NOVFIT	sonaŋ suda(h) mandi le.	NA	sonaŋ sudah mandi le	happy:A PFCT:A bathe:A more:N	It's more fun after taking a shower.	lebih asyik setelah mandi.	NA	49	Tapus	2013-01-25	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Nova, membicarakan tentang keluarganya dan kejadian yang menimpa seseorang ketika mereka satu mobil ke Medan.	0:21:40.9	608	2829	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052021592743873e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2178	TPS-20130126-FIT	368	0:14:32.125	0:14:33.62	1624	LINFIT	sonaŋ uraŋ du broleʔ, sinu(n).	NA	sonaŋ uraŋ du bo- r- oleʔ sinun	happy:A person:A that:A BO- R- party:A there:N	They are happy to have a party there.	mereka senang pesta di sana.	NA	49	Tapus	2013-01-26	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di depan rumah kak Lina, membicarakan tentang pengisian Minyak Tanah dan mengenai Epi.	0:17:33.1	450	2699	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202207401395e8	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2179	TPS-20130127-FIT	244	0:10:33.495	0:10:34.82	2099	NOVFIT	baru sonaŋ moŋgosoʔõ.	NA	baru sonaŋ mo- ŋ- gosoʔõ	new:A happy:A MO- N- rub:O	Then, iron it easily.	baru enteng menyetrikanya.	NA	49	Tapus	2013-01-27	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di depan rumah kak Lina, membicarakan tentang keluarga Rina Regar dan kejadian yang dialami oleh Nova pada saat Minggu dini hari.	0:15:04.245	356	2298	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052022143380672e7	13	15062211433230922e7	NA	bahagiya	bahagiya	happy:A	2933	TPS-20130428-FIT	133	0:05:43.01	0:05:50.32	3392	ALFFIT	"(k)akaʔ sobuiʔke ko iɲo, ""solamo (k)akaʔ samo iɲo bogandaʔ indo lai (k)akaʔ bahagiya"", tu morabo iɲo."	NA	kakaʔ sobuiʔ -ge ko i- ɲo so- lamo kakaʔ samo i- ɲo bo- gandaʔ indo lai kakaʔ bahagiya tu mo- rabo i- ɲo	older.sister:A mention:A -GE:A to:N I- 3:N SO- long.time:A older.sister:A with:A I- 3:N BO- boy.or.girlfriend:A NEG:A exist:N older.sister:A happy:A that:A MO- angry:N I- 3:N	NA	"Kakak bilang kepadanya, ""selama kakak pacaran dengannya, kakak tidak pernah merasa bahagia"", lalu dia marah."	NA	49	Tapus	2013-04-28	Padang	West Sumatra	-0.955445	100.357958	Conversation	NA	Spoken	Natural	Percakapan di rumah Fitri, membicarakan tentang pergi mandi-mandi ke Lubuk Minturun, tentang kehidupan kak Alfiah dan bencana banjir yang melanda kampung kak Alfiah.	0:35:43.14	768	4496	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052022345556624e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2935	TPS-20130612-FIT	266	0:08:11.458	0:08:14.509	3424	SAMFIT	ndo sonaŋ eh, ndo mondoŋar golaʔ piya go.	NA	ndo sonaŋ eh ndo mo- n- doŋar golaʔ piya go	NEG:N happy:A eh NEG:N MO- N- hear:A laughter:A Pia this:N	NA	Tidak senang kalau tidak mendengar suara ketawa Pia ini.	NA	49	Tapus	2013-06-12	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Pia, membicarakan tentang awal pertemuannya dengan suaminya, tentang adiknya dan pekerjaannya.	0:27:36.829	836	4905	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052022350135418e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2935	TPS-20130612-FIT	395	0:12:23.231	0:12:26.888	3424	SAMFIT	mano sonaŋ raso diyã kred͡ʒo di t͡ʃeʔemʔes dari pado di priyoritas?	NA	mano sonaŋ raso diyã kred͡ʒo di t͡ʃeʔemʔes dari pado di priyoritas	which:A happy:A feel:A 2SG.female:N work:A LOC CMS:N from:A LOC:A LOC priority:N	NA	Senang kerja di CMS atau di Prioritas?	NA	49	Tapus	2013-06-12	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Pia, membicarakan tentang awal pertemuannya dengan suaminya, tentang adiknya dan pekerjaannya.	0:27:36.829	836	4905	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202235017171e8	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2935	TPS-20130612-FIT	396	0:12:26.787	0:12:30.069	3418	PIAFIT	o, sonaŋ raso gu di t͡ʃeʔemʔes le mpaŋ, kalo di t͡ʃeʔemʔes du...	NA	o sonaŋ raso gu di t͡ʃeʔemʔes le mpaŋ kalaw di t͡ʃeʔemʔes du	FILL happy:A feel:A 1:N LOC CMS:N more:N TRU.Sampang if:N LOC CMS:N that:A	NA	Menurut saya lebih asyik di CMS Sampang, kalau di CMS itu...	NA	49	Tapus	2013-06-12	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Pia, membicarakan tentang awal pertemuannya dengan suaminya, tentang adiknya dan pekerjaannya.	0:27:36.829	836	4905	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202309398714e8	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2936	TPS-20130614-FIT	199	0:06:00.82	0:06:02.44	2686	SITFIT	ndo sonaŋ bokawan botigo du do.	NA	ndo sonaŋ bo- kawan bo- tigo du do	NEG:N happy:A BO- friend:A BO- three:A that:A NEGPOL	NA	Tidak asyik kalau berteman bertiga.	NA	49	Tapus	2013-06-14	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Siti, membicarakan tentang kak Epi, Idel , dan kejadian yang menimpa Lita.	0:35:19.66	1105	4639	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052023093978486e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2936	TPS-20130614-FIT	214	0:06:26.49	0:06:28.1	2686	SITFIT	sonaŋ suraŋ-suraŋ model iko leh...	NA	sonaŋ so- uraŋ ~ so- uraŋ model i- ko leh	happy:A SO- person:A ~ SO- person:A like:A I- this:A more:N	NA	Lebih asyik sendiri-sendiri seperti ini...	NA	49	Tapus	2013-06-14	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Siti, membicarakan tentang kak Epi, Idel , dan kejadian yang menimpa Lita.	0:35:19.66	1105	4639	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052023100179053e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2936	TPS-20130614-FIT	754	0:24:50.04	0:24:52.005	872	EXPFIT	kot͡ʃiaʔ, sonaŋ makeʔẽ.	NA	kot͡ʃiaʔ sonaŋ m- pakeʔẽ	small:A happy:A N- use:O	NA	Kecil, makainya asik.	NA	49	Tapus	2013-06-14	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Siti, membicarakan tentang kak Epi, Idel , dan kejadian yang menimpa Lita.	0:35:19.66	1105	4639	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052023524135674e7	5	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2944	TPS-20130811-FIT	60	0:01:23.675	0:01:25.39	2262	PIKFIT	kalo dapeʔ sirup baru sonaŋ.	NA	kalaw dapeʔ sirup baru sonaŋ	if:N get:A cordial:A new:A happy:A	NA	Kalau dapat sirup, baru asyik.	NA	49	Tapus	2013-08-11	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di rumah Pia, yang membicarakan tentang lebaran, sesuatu yang telah terjadi pada Idel, kejadian yang dialami neri yang gantung diri, dan kejadian tentang temannya Pia.	0:35:14.625	1265	6175	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052023524190435e7	7	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2944	TPS-20130811-FIT	62	0:01:25.49	0:01:28.48	2262	PIKFIT	kalo dapeʔ sirup lai ti ke sonaŋ ati, ko salahã ndo dapeʔ do.	NA	kalaw dapeʔ sirup lai ti ke sonaŋ hati ko salahã ndo dapeʔ do	if:N get:A cordial:A exist:N TI FUT:N happy:A liver:A this:A wrong:O NEG:N get:A NEGPOL	NA	Kalau dapat sirup pasti asyik, ini salahnya tidak ada.	NA	49	Tapus	2013-08-11	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di rumah Pia, yang membicarakan tentang lebaran, sesuatu yang telah terjadi pada Idel, kejadian yang dialami neri yang gantung diri, dan kejadian tentang temannya Pia.	0:35:14.625	1265	6175	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052023530488632e7	3	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2944	TPS-20130811-FIT	625	0:16:55.835	0:16:59.1	3418	PIAFIT	so, kalo sonaŋ atiĩ, ondaʔ iɲo, sadoõ dikred͡ʒoge.	NA	so kalaw sonaŋ hatiĩ ondaʔ i- ɲo sadoõ di- kred͡ʒo -ge	xxx if:N happy:A liver:O want:A I- 3:N all:O DI- work:A -GE:A	NA	kalau hatinya senang, semuanya bakalan dia kerjakan.	NA	49	Tapus	2013-08-11	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di rumah Pia, yang membicarakan tentang lebaran, sesuatu yang telah terjadi pada Idel, kejadian yang dialami neri yang gantung diri, dan kejadian tentang temannya Pia.	0:35:14.625	1265	6175	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052023530544138e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2944	TPS-20130811-FIT	652	0:18:11.83	0:18:13.785	2262	PIKFIT	patuiʔla sonaŋ atiĩ nampaʔ de gu dua.	NA	patuiʔ -lah sonaŋ hatiĩ n- tampaʔ deʔ gu du	proper:A -LAH happy:A liver:O N- seen:A DEK:A 1:N that:A	NA	pantasan, saya lihat dia bahagia sekali.	NA	49	Tapus	2013-08-11	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di rumah Pia, yang membicarakan tentang lebaran, sesuatu yang telah terjadi pada Idel, kejadian yang dialami neri yang gantung diri, dan kejadian tentang temannya Pia.	0:35:14.625	1265	6175	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605210051392806e8	5	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2946	TPS-20130813-2-FIT	426	0:12:53.01	0:12:55.17	3418	PIAFIT	kalo malam kondaʔ ati, sonaŋ atiĩ.	NA	kalaw malam kondaʔ hati sonaŋ hatiĩ	if:N night:A want:A liver:A happy:A liver:O	NA	kalau malam pengennya, hatinya senang.	NA	49	Tapus	2013-08-13	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di rumah Pia, membicarakan tentang bagaimana perjalanan Kak Lina mecari pekerjaannya di Batam.	0:15:03.44	523	2501	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
160521011512702e9	7	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2947	TPS-20131222-FIT	722	0:25:57.375	0:26:04.145	872	EXPFIT	pariaman nayiaʔ kreta api piaʔ yaŋ sonaŋ duduaʔ, lagian apo diyã ket͡ʃeʔ o pariaman, pulaw aŋso.duwo?	NA	pariaman nayiaʔ kreta api piaʔ yaŋ sonaŋ duduaʔ lagi -an apo diyã ket͡ʃeʔ o pariaman pulaw aŋso.duwo	Pariaman go.up:A bicycle:A fire:A TRU.EPIT REL:N happy:A sit:A more:N -AN:A what:A 2SG.female:N word:A FILL Pariaman island:A Angso.Duwo	NA	ke Pariaman asiknya duduk naik kereta api, lagian apa yang akan kamu lihat di Pariaman, Pulau Angsa Dua?	NA	49	Tapus	2013-12-22	Kampung Pasir (Tapus) Pasaman Timur,	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di rumah Pika, membicarakan tentang hubungan Irma dengan Jimi dan rencana pergi tahun baru.	0:42:48.821	1190	5233	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052101502360843e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2948	TPS-20131224-FIT	130	0:03:03.85	0:03:05.02	3426	SNHFIT	sonaŋ duduaʔ di bawah.	NA	sonaŋ duduaʔ di bawah	happy:A sit:A LOC under:A	NA	asik duduk di bawah.	NA	49	Tapus	2013-12-24	Kampung Pasir (Tapus) Pasaman Timur	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di rumah buk Ijuih, membicarakan tentang kejadian yang dialami oleh anaknya kak Yenti dan penyakit yang dialami oleh buk Kedah.	0:30:38.18	1197	6086	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052102200019737e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2949	TPS-20131225-FIT	325	0:09:58.64	0:09:59.49	2805	SRLFIT	sonaŋ atiẽ.	NA	sonaŋ hatiĩ	happy:A liver:O	NA	hatinya bahagia.	NA	49	Tapus	2013-12-25	Padang Utara	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di kontrakan Fitri, membicarakan tentang anak pak Dani, tentang keluarga Irma, dan tentang kejadian yang dialami kak Pia.	0:41:22.66	1384	6998	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052102201942148e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2949	TPS-20131225-FIT	782	0:23:46.715	0:23:47.805	2805	SRLFIT	wi, sonaŋ ti du.	NA	wi sonaŋ ti du	huh happy:A TI that:A	NA	senang sekali.	NA	49	Tapus	2013-12-25	Padang Utara	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di kontrakan Fitri, membicarakan tentang anak pak Dani, tentang keluarga Irma, dan tentang kejadian yang dialami kak Pia.	0:41:22.66	1384	6998	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052102202662072e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2949	TPS-20131225-FIT	946	0:28:20.995	0:28:24.67	2805	SRLFIT	lai sonaŋ, sonaŋ kehidupan uraŋ du kinin, meritkan umuar-umuar sombilan boleh potaŋ nikah du.	NA	lai sonaŋ sonaŋ ke- hidup -an uraŋ du kinin merit -kan umuar ~ umuar sombilan boleh potaŋ nikah du	exist:N happy:A happy:A KE.AN- live:A -CIRC person:A that:A now:N merit:A -KAN age:A ~ age:A nine:A teen:A yesterday:A married:A that:A	NA	kehidupan mereka sekarang baik, mereka menikah umur sembilan belas tahun.	NA	49	Tapus	2013-12-25	Padang Utara	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di kontrakan Fitri, membicarakan tentang anak pak Dani, tentang keluarga Irma, dan tentang kejadian yang dialami kak Pia.	0:41:22.66	1384	6998	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052102202662072e7	3	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2949	TPS-20131225-FIT	946	0:28:20.995	0:28:24.67	2805	SRLFIT	lai sonaŋ, sonaŋ kehidupan uraŋ du kinin, meritkan umuar-umuar sombilan boleh potaŋ nikah du.	NA	lai sonaŋ sonaŋ ke- hidup -an uraŋ du kinin merit -kan umuar ~ umuar sombilan boleh potaŋ nikah du	exist:N happy:A happy:A KE.AN- live:A -CIRC person:A that:A now:N merit:A -KAN age:A ~ age:A nine:A teen:A yesterday:A married:A that:A	NA	kehidupan mereka sekarang baik, mereka menikah umur sembilan belas tahun.	NA	49	Tapus	2013-12-25	Padang Utara	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di kontrakan Fitri, membicarakan tentang anak pak Dani, tentang keluarga Irma, dan tentang kejadian yang dialami kak Pia.	0:41:22.66	1384	6998	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052102202637315e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2949	TPS-20131225-FIT	948	0:28:25.165	0:28:27.63	2805	SRLFIT	lai sonaŋ, sonaŋ e ɲeh, t͡ʃuman tu ket͡ʃeʔẽ ɲe...	NA	lai sonaŋ sonaŋ e ɲe t͡ʃuman tu ket͡ʃeʔẽ ɲe	exist:N happy:A happy:A 3:N word:A only:N that:A word:O word:A	NA	kalau bahagia memang ada, tapi itu katanya...	NA	49	Tapus	2013-12-25	Padang Utara	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di kontrakan Fitri, membicarakan tentang anak pak Dani, tentang keluarga Irma, dan tentang kejadian yang dialami kak Pia.	0:41:22.66	1384	6998	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052102202637315e7	3	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2949	TPS-20131225-FIT	948	0:28:25.165	0:28:27.63	2805	SRLFIT	lai sonaŋ, sonaŋ e ɲeh, t͡ʃuman tu ket͡ʃeʔẽ ɲe...	NA	lai sonaŋ sonaŋ e ɲe t͡ʃuman tu ket͡ʃeʔẽ ɲe	exist:N happy:A happy:A 3:N word:A only:N that:A word:O word:A	NA	kalau bahagia memang ada, tapi itu katanya...	NA	49	Tapus	2013-12-25	Padang Utara	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di kontrakan Fitri, membicarakan tentang anak pak Dani, tentang keluarga Irma, dan tentang kejadian yang dialami kak Pia.	0:41:22.66	1384	6998	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052102503127572e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2186	TPS-20131226-FIT	634	0:17:45.18	0:17:48.03	2805	SRLFIT	sonaŋ ti du, sogodaŋ bola, bagi ompeʔ.	NA	sonaŋ ti du so- godaŋ bola bagi ompeʔ	happy:A TI that:A SO- big:A ball:A divide:A four:A	So fun. As big as a ball, divided into four.	asyik itu, sebesar bola, dibagi empat.	NA	49	Tapus	2013-12-26	Padang Utara	West Sumatra	NA	NA	Narrative	NA	Spoken	Natural	Percakapan di kontrakan Fitri, membicarakan tentang keberuntungan yang di dapatkan oleh orang Sungai Pandahan dan Oji Limin.	0:20:27.99	712	3876	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605210317092298e8	4	13052200012933926e7	NA	sonaŋː	sonaŋː	happy:O	2951	TPS-20140409-1-FIT	287	0:07:30.387	0:07:32.306	1200	INAFIT	baʔ itu ti sonaŋː bland͡ʒo situ.	NA	baʔ i- tu ti sonaŋː bo- land͡ʒo situ	like:A I- that:A TI happy:O BO- shopping:A there:A	NA	begitulah senangnya belanja di situ.	NA	49	Tapus	2014-04-09	Kampung Pasir (Tapus) Pasaman Timur	West Sumatra	NA	NA	conversation	NA	Spoken	Natural	Percakapan di rumah kak Lina membicarakan tentang PEMILU dan kejadian mengenai gantung diri.	1:00:31.299	2326	10329	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052103174984427e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2951	TPS-20140409-1-FIT	1264	0:33:44.041	0:33:45.494	1200	INAFIT	a, sonaŋ kl(iy)en du ɲo.	NA	a sonaŋ kliyan du ɲoh	uh.huh happy:A 2PL:N that:A NYO:N	NA	kalian kan senang.	NA	49	Tapus	2014-04-09	Kampung Pasir (Tapus) Pasaman Timur	West Sumatra	NA	NA	conversation	NA	Spoken	Natural	Percakapan di rumah kak Lina membicarakan tentang PEMILU dan kejadian mengenai gantung diri.	1:00:31.299	2326	10329	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052103175227727e7	6	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2951	TPS-20140409-1-FIT	1348	0:35:52.432	0:35:55.257	1200	INAFIT	tapi diagaʔ lolaki du kwaʔ, sonaŋ iduiʔ waʔ ɲo.	NA	tapi di- agaʔ la- laki du kuwaʔ sonaŋ iduiʔ awaʔ ɲoh	but:N DI- rather:A PART.male:N- male:A that:A possible:A happy:A live:A 1:N NYO:N	NA	tapi, mungkin kata laki-laki itu, hidupnya senang.	NA	49	Tapus	2014-04-09	Kampung Pasir (Tapus) Pasaman Timur	West Sumatra	NA	NA	conversation	NA	Spoken	Natural	Percakapan di rumah kak Lina membicarakan tentang PEMILU dan kejadian mengenai gantung diri.	1:00:31.299	2326	10329	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052103175229522e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2951	TPS-20140409-1-FIT	1350	0:35:56.577	0:35:57.638	1200	INAFIT	sonaŋ yo ka.	NA	sonaŋ yo ka	happy:A EXCL TRU.Eka	NA	senangkan Ka.	NA	49	Tapus	2014-04-09	Kampung Pasir (Tapus) Pasaman Timur	West Sumatra	NA	NA	conversation	NA	Spoken	Natural	Percakapan di rumah kak Lina membicarakan tentang PEMILU dan kejadian mengenai gantung diri.	1:00:31.299	2326	10329	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052103175219305e7	9	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2951	TPS-20140409-1-FIT	1354	0:36:01.267	0:36:04.71	1200	INAFIT	itu lain t͡ʃerita, yaŋ d͡ʒoleh kinin go, awaʔ sonaŋ, yo.	NA	i- tu lain t͡ʃerita yaŋ d͡ʒoleh kinin go awaʔ sonaŋ yo	I- that:A other:A story:A REL:N clear:A now:N this:N 1:N happy:A EXCL	NA	itu lain cerita, yang jelas sekarang hidupnya bahagia.	NA	49	Tapus	2014-04-09	Kampung Pasir (Tapus) Pasaman Timur	West Sumatra	NA	NA	conversation	NA	Spoken	Natural	Percakapan di rumah kak Lina membicarakan tentang PEMILU dan kejadian mengenai gantung diri.	1:00:31.299	2326	10329	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
